EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,OverTime,DistanceFromHome,Education,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,PercentSalaryHike,EngagementScore,Attrition
1014,46,Non-Binary,Divorced,Engineering,Senior Engineer,2,4296,12,2,0,25,Yes,18,3,3,3,4,3,3,5,3,2,12,7.8,No
1015,22,Male,Married,Engineering,Engineering Manager,2,5571,0,0,0,0,Yes,23,1,3,4,3,3,3,1,1,1,25,8.3,Yes
1016,59,Female,Divorced,Engineering,Software Engineer,3,6022,19,15,9,32,No,2,5,4,2,3,4,1,1,3,0,14,4.3,Yes
1017,39,Female,Divorced,Engineering,DevOps Engineer,2,5928,4,1,4,5,Yes,35,5,4,1,2,1,3,1,1,2,21,8.2,Yes
1018,60,Male,Single,Sales,BDR,3,6607,15,15,15,26,Yes,25,5,3,2,1,3,3,0,3,1,16,6.6,No
1019,54,Female,Divorced,Product,UI Designer,2,5920,0,0,0,35,No,3,2,3,3,4,1,2,9,2,2,13,7.4,No
1020,27,Male,Married,Finance,Financial Analyst,4,13849,2,2,2,5,Yes,20,2,1,3,1,4,4,7,2,3,18,7.0,No
1021,26,Non-Binary,Divorced,Product,Product Manager,3,10470,4,3,2,5,No,39,3,4,2,4,3,1,9,3,1,14,4.3,No
1022,45,Female,Married,Engineering,Engineering Manager,1,3689,23,17,12,27,No,14,1,4,2,4,2,1,6,3,1,24,6.0,Yes
1023,55,Male,Married,Marketing,Marketing Analyst,2,6293,29,28,25,34,No,22,5,3,2,1,4,2,3,1,3,22,4.9,Yes
1024,54,Non-Binary,Single,Marketing,Marketing Analyst,2,6942,30,18,0,30,No,46,4,3,2,3,4,1,8,2,3,18,6.1,No
1025,50,Non-Binary,Divorced,Marketing,Marketing Analyst,3,7412,13,7,5,32,No,44,1,4,1,2,4,1,5,4,0,16,9.4,No
1026,54,Female,Married,Engineering,DevOps Engineer,2,5214,19,12,5,25,No,34,1,4,3,1,4,4,1,1,1,20,6.6,No
1027,60,Non-Binary,Divorced,Engineering,Software Engineer,4,11283,0,0,0,34,No,34,4,4,1,1,2,1,7,0,3,17,4.0,No
1028,25,Non-Binary,Single,Finance,Financial Analyst,4,10886,3,1,1,4,Yes,18,5,3,2,4,3,4,0,1,2,11,5.5,No
1029,55,Male,Married,Engineering,DevOps Engineer,3,10484,25,23,7,32,Yes,16,1,4,3,2,1,3,5,2,0,21,7.5,No
1030,44,Non-Binary,Married,Engineering,QA Engineer,4,10870,4,0,4,12,No,3,3,3,2,2,1,1,4,0,2,25,6.4,Yes
1031,31,Non-Binary,Married,Engineering,QA Engineer,1,2757,3,2,0,11,No,39,1,4,4,4,4,4,8,0,1,14,3.7,No
1032,44,Male,Married,Engineering,Data Engineer,3,7185,13,8,4,24,No,28,3,4,3,1,4,2,2,4,2,18,3.2,Yes
1033,44,Male,Single,Sales,Sales Rep,4,10718,18,15,11,26,No,26,5,4,2,2,1,2,9,6,0,16,7.3,No
1034,36,Female,Divorced,Operations,Facilities Coordinator,3,6407,3,1,2,11,No,35,2,3,3,4,1,4,3,2,2,23,3.4,No
1035,29,Female,Married,Sales,Sales Manager,2,5716,5,5,5,10,No,40,1,3,1,4,1,3,0,1,1,12,9.0,No
1036,40,Male,Divorced,Engineering,DevOps Engineer,3,9769,3,1,2,21,No,17,5,3,4,4,4,3,0,5,1,20,7.5,No
1037,62,Non-Binary,Single,Finance,FP&A Manager,2,6435,7,3,0,43,No,47,5,3,3,2,1,2,6,3,3,18,9.3,No
1038,26,Male,Single,HR,Compensation Analyst,2,6239,0,0,0,2,No,9,2,3,3,1,1,2,7,3,1,25,4.1,No
1039,50,Female,Single,Product,Product Manager,1,2669,19,2,10,28,Yes,11,2,3,4,3,1,4,4,6,3,25,3.8,Yes
1040,46,Non-Binary,Divorced,Operations,IT Support,4,9477,1,0,1,26,No,49,3,4,4,4,3,3,9,6,1,21,4.4,No
1041,38,Male,Divorced,Marketing,Brand Manager,4,8269,2,1,2,12,Yes,22,1,4,3,2,3,3,4,4,3,18,3.0,Yes
1042,41,Non-Binary,Divorced,Sales,Sales Rep,3,6297,15,7,7,16,No,24,4,3,3,2,2,3,1,0,2,22,5.5,No
1043,42,Female,Single,Product,UI Designer,3,9936,6,0,1,20,Yes,32,4,3,1,2,1,3,8,0,0,12,6.8,No
1044,35,Non-Binary,Married,Sales,Sales Rep,1,2565,9,1,5,11,Yes,41,1,4,2,1,4,1,8,3,0,11,5.8,Yes
1045,30,Female,Divorced,Product,Product Analyst,2,5219,5,3,0,8,No,16,1,3,1,3,2,2,0,3,0,11,3.9,Yes
1046,43,Non-Binary,Single,Engineering,DevOps Engineer,2,6025,20,10,0,20,No,19,2,1,2,4,4,1,1,2,0,15,4.1,Yes
1047,47,Male,Married,Sales,Sales Rep,1,3927,13,3,3,14,No,3,3,3,2,2,2,2,0,2,3,13,3.9,No
1048,24,Male,Single,Engineering,QA Engineer,3,7152,0,0,0,5,Yes,12,3,2,2,4,1,2,2,1,2,16,6.7,No
1049,35,Female,Single,Product,Product Analyst,2,5199,4,1,4,6,No,17,5,3,3,4,2,3,2,5,0,22,7.0,No
1050,51,Non-Binary,Divorced,Operations,IT Support,2,6714,20,15,20,30,No,24,2,3,3,2,3,4,1,2,1,17,7.3,No
1051,26,Non-Binary,Single,Product,Product Analyst,3,10321,2,1,1,6,Yes,27,4,3,2,3,4,3,3,1,3,24,8.7,No
1052,39,Non-Binary,Divorced,Product,Product Analyst,4,9906,12,6,11,18,Yes,9,5,3,2,3,2,2,4,1,3,18,6.6,No
1053,27,Male,Divorced,Engineering,Software Engineer,2,6852,1,1,1,5,No,27,5,3,2,4,2,1,6,6,0,17,5.1,No
1054,62,Non-Binary,Divorced,Engineering,DevOps Engineer,2,4288,7,1,6,19,No,45,4,2,1,2,1,4,3,3,1,17,3.7,Yes
1055,39,Male,Married,Marketing,Marketing Analyst,4,13753,17,13,15,19,No,37,2,2,1,1,3,4,3,4,2,23,6.6,No
1056,31,Male,Divorced,Product,Product Analyst,3,9791,9,2,6,9,Yes,30,2,4,4,3,1,2,6,6,2,19,4.3,No
1057,48,Non-Binary,Single,Engineering,QA Engineer,1,2925,22,12,22,28,No,44,5,3,4,3,2,1,0,0,3,12,5.9,Yes
1058,37,Non-Binary,Married,HR,HR Generalist,1,2750,8,0,1,15,Yes,43,2,4,3,3,1,3,0,6,2,12,4.4,No
1059,35,Female,Divorced,Operations,Project Manager,2,6726,0,0,0,2,Yes,50,1,1,4,3,2,1,2,4,3,24,3.1,No
1060,26,Non-Binary,Married,Engineering,DevOps Engineer,5,13270,4,4,0,6,Yes,36,3,4,2,1,2,3,3,0,3,11,4.7,Yes
1061,59,Non-Binary,Single,Sales,Account Executive,2,4176,3,1,3,34,Yes,8,2,4,4,1,3,1,2,2,3,21,3.6,No
1062,27,Female,Divorced,Engineering,DevOps Engineer,3,6596,2,0,0,3,No,50,5,3,3,4,4,3,7,3,2,24,5.1,No
1063,27,Non-Binary,Married,Sales,Sales Rep,3,8765,0,0,0,2,Yes,16,2,2,4,3,1,1,3,0,2,14,3.8,Yes
1064,33,Female,Single,Product,UI Designer,5,15802,6,0,3,13,No,48,3,4,3,1,2,3,4,3,0,25,4.1,No
1065,44,Male,Married,Sales,Sales Manager,2,4846,13,6,9,14,No,38,3,3,2,3,4,2,5,2,2,25,9.4,Yes
1066,27,Male,Married,Operations,Project Manager,3,7818,3,1,3,6,No,1,4,1,3,1,1,3,4,0,1,11,5.6,No
1067,38,Non-Binary,Single,Product,UI Designer,4,13261,1,1,0,9,Yes,49,1,3,4,2,1,4,6,1,1,19,5.7,No
1068,32,Non-Binary,Married,Engineering,Data Engineer,3,8484,2,0,0,9,Yes,21,2,3,2,3,3,1,0,2,0,11,4.8,No
1069,29,Female,Single,Sales,BDR,3,9170,3,2,0,8,No,50,4,4,3,2,2,1,6,2,0,21,7.3,No
1070,24,Male,Married,Marketing,Brand Manager,3,7081,2,1,2,2,Yes,40,3,4,1,3,2,3,1,4,2,24,8.5,No
1071,38,Male,Single,HR,HR Generalist,4,10459,9,7,8,19,No,33,5,4,2,2,1,4,3,6,2,18,6.6,No
1072,36,Male,Divorced,Sales,Account Executive,3,6438,7,1,2,13,No,39,5,1,4,3,3,3,7,6,2,20,4.6,No
1073,39,Male,Divorced,Marketing,Marketing Analyst,2,4001,5,4,5,14,No,23,2,3,4,4,1,4,1,5,0,17,6.7,No
1074,39,Male,Married,Product,UX Designer,2,4248,11,7,0,21,Yes,36,1,3,4,1,2,3,3,5,0,19,5.7,Yes
1075,32,Male,Married,Sales,BDR,3,7330,10,9,6,10,Yes,35,3,3,4,2,2,3,2,1,2,19,8.6,Yes
1076,30,Female,Divorced,Engineering,Software Engineer,2,5026,4,0,2,9,No,21,4,3,4,1,4,2,7,4,3,11,6.9,Yes
1077,35,Male,Married,Engineering,Engineering Manager,1,3616,3,1,2,13,Yes,35,2,3,2,2,1,3,0,6,1,20,9.1,Yes
1078,27,Male,Married,Engineering,QA Engineer,3,8184,3,1,0,3,No,27,4,3,2,2,1,3,3,4,1,25,8.4,No
1079,22,Male,Divorced,Sales,BDR,4,12916,0,0,0,1,No,33,1,3,2,3,1,2,2,0,3,12,3.8,No
1080,37,Male,Single,Engineering,DevOps Engineer,1,2806,6,2,4,16,No,2,2,4,1,3,4,1,6,1,1,24,6.9,Yes
1081,26,Non-Binary,Single,Marketing,Growth Manager,3,10364,4,2,2,5,Yes,1,3,4,4,3,2,2,3,0,3,21,6.8,No
1082,46,Female,Single,Product,Product Manager,2,6513,9,7,4,28,No,45,1,4,1,4,4,4,6,5,3,16,7.0,Yes
1083,48,Non-Binary,Married,Engineering,Engineering Manager,3,9526,2,0,0,17,Yes,36,1,3,1,1,1,2,2,1,0,21,8.3,Yes
1084,62,Non-Binary,Married,Sales,BDR,1,3169,26,15,20,29,Yes,35,3,3,2,1,2,4,8,5,2,21,4.0,Yes
1085,40,Female,Single,Product,UI Designer,1,2746,4,4,2,22,Yes,49,5,3,2,2,2,1,3,1,2,17,5.9,Yes
1086,35,Female,Married,Marketing,Brand Manager,2,6140,2,1,2,12,Yes,37,1,4,2,3,2,2,0,0,0,23,8.2,Yes
1087,32,Female,Single,Finance,FP&A Manager,4,9103,6,3,2,8,No,32,2,4,2,3,3,2,3,3,2,21,8.7,No
1088,48,Non-Binary,Married,Operations,Project Manager,3,8300,8,8,7,30,No,24,1,1,2,4,2,3,0,3,1,20,4.1,No
1089,31,Male,Divorced,Product,Product Analyst,4,12504,0,0,0,5,No,45,1,3,4,2,3,3,2,0,1,20,4.2,Yes
1090,33,Female,Married,Product,Product Analyst,4,13357,2,0,1,13,No,37,4,4,1,2,3,1,8,2,0,18,4.9,Yes
1091,27,Male,Married,Engineering,DevOps Engineer,2,6041,2,1,2,4,No,45,1,4,2,3,3,1,6,3,3,23,8.0,No
1092,36,Male,Single,Engineering,Senior Engineer,2,5279,10,2,8,10,Yes,47,5,3,1,3,2,4,4,6,1,14,9.4,No
1093,58,Non-Binary,Divorced,Engineering,Data Engineer,2,5528,12,0,12,14,No,45,2,3,4,3,3,3,6,4,1,11,6.2,No
1094,25,Male,Married,Product,UI Designer,2,4784,0,0,0,0,Yes,42,1,2,1,3,3,4,1,3,2,23,8.9,No
1095,25,Male,Single,Marketing,Marketing Analyst,2,4765,1,0,1,3,Yes,26,4,4,3,3,1,2,5,1,0,15,3.4,No
1096,44,Non-Binary,Married,Engineering,Staff Engineer,2,4126,16,1,6,22,No,19,4,2,1,4,3,1,1,4,0,13,9.0,No
1097,60,Female,Married,HR,HR Generalist,2,6105,16,6,15,41,No,34,4,2,1,4,4,4,5,4,1,21,5.4,Yes
1098,42,Female,Married,Product,UI Designer,4,10249,0,0,0,14,Yes,46,2,3,1,2,3,2,3,4,1,15,6.8,Yes
1099,52,Female,Divorced,Product,UX Designer,1,2519,10,8,0,25,Yes,39,2,1,3,2,1,2,8,2,1,13,9.0,No
1100,49,Non-Binary,Single,Product,UI Designer,3,7147,18,17,7,20,Yes,21,2,4,3,3,3,4,1,1,0,23,8.3,No
1101,58,Male,Divorced,Finance,Financial Analyst,2,6658,29,15,4,40,No,11,4,4,4,4,4,1,1,6,2,13,8.0,No
1102,46,Male,Single,Marketing,Brand Manager,3,8711,6,0,6,28,Yes,18,2,2,1,3,4,2,0,2,3,24,4.0,No
1103,61,Female,Divorced,Marketing,Brand Manager,1,4025,26,25,22,39,No,23,4,3,4,4,4,3,0,4,3,19,3.7,No
1104,23,Female,Divorced,Engineering,Data Engineer,2,6808,1,0,0,3,No,13,4,3,2,2,2,1,9,0,2,14,9.4,No
1105,40,Non-Binary,Single,Marketing,Brand Manager,1,2490,15,7,13,16,Yes,22,1,4,4,1,1,1,6,5,1,17,8.1,Yes
1106,57,Male,Single,Sales,Sales Rep,2,6534,18,6,8,28,No,19,5,3,4,2,3,4,1,4,1,12,8.6,No
1107,46,Male,Single,Product,Product Manager,4,13118,7,6,6,9,No,32,2,4,2,4,4,3,2,6,1,15,8.3,No
1108,32,Female,Divorced,Engineering,Data Engineer,4,8015,7,2,4,7,No,6,3,3,2,4,1,3,1,4,0,19,3.1,No
1109,29,Female,Married,Engineering,Data Engineer,1,3713,6,5,1,11,No,14,4,3,2,2,1,1,0,0,0,20,9.4,Yes
1110,50,Non-Binary,Single,Finance,Controller,1,3857,16,3,0,26,Yes,45,3,2,1,2,1,2,0,2,1,21,4.1,No
1111,47,Male,Divorced,Product,UX Designer,3,6111,5,4,5,25,No,28,5,2,1,3,4,3,7,6,0,24,3.9,No
1112,27,Female,Married,Marketing,Marketing Analyst,5,16864,0,0,0,3,No,39,4,3,1,3,2,1,8,4,0,22,8.6,No
1113,48,Female,Married,Marketing,Content Strategist,2,4086,23,11,20,24,No,33,4,3,4,2,2,4,3,3,2,11,8.3,Yes
1114,47,Non-Binary,Divorced,Marketing,Content Strategist,2,4552,5,4,1,5,No,37,2,3,4,4,1,4,5,1,1,19,6.3,No
1115,59,Female,Married,Sales,Account Executive,2,5696,18,7,10,32,Yes,10,4,3,3,4,4,3,0,4,1,25,5.2,No
1116,26,Non-Binary,Divorced,Operations,Operations Manager,2,4328,2,0,1,3,No,37,1,4,4,2,3,4,5,6,0,19,5.1,No
1117,41,Non-Binary,Single,Engineering,Software Engineer,4,8336,16,13,1,20,No,18,5,4,1,2,4,4,5,5,3,11,3.0,No
1118,23,Male,Married,Marketing,Content Strategist,3,7529,0,0,0,2,Yes,11,5,4,4,1,4,3,2,1,1,14,8.4,No
1119,62,Male,Single,Product,UX Designer,4,9008,17,0,12,42,Yes,17,2,4,4,4,2,3,9,3,2,14,7.2,No
1120,42,Non-Binary,Married,HR,HR Manager,5,13762,15,2,8,19,No,4,4,3,3,4,2,3,4,2,2,14,8.9,No
1121,49,Female,Divorced,HR,HR Manager,2,5061,17,17,13,20,No,19,5,4,2,2,3,4,2,6,3,24,7.3,No
1122,55,Non-Binary,Married,Product,UI Designer,4,8175,10,3,2,10,No,33,5,3,4,2,4,2,4,2,1,24,6.1,No
1123,24,Non-Binary,Married,Product,Product Analyst,4,9914,1,0,1,4,Yes,30,2,4,1,1,1,4,3,2,1,25,6.9,No
1124,51,Female,Divorced,Sales,Sales Rep,3,9322,14,3,14,14,No,16,5,4,3,1,4,2,5,4,2,12,4.8,No
1125,43,Female,Divorced,Marketing,Marketing Analyst,2,4934,0,0,0,8,Yes,50,2,4,1,4,3,2,1,6,0,12,3.9,Yes
1126,32,Non-Binary,Married,Marketing,Marketing Analyst,2,6654,6,2,1,8,No,43,3,2,2,1,3,4,3,4,1,19,6.6,No
1127,27,Female,Single,Product,Product Analyst,2,6930,2,2,1,3,No,31,3,3,1,3,3,2,7,5,0,25,6.8,No
1128,28,Male,Single,Engineering,Senior Engineer,2,4742,3,3,1,8,Yes,31,3,4,1,2,4,3,1,1,3,11,9.5,Yes
1129,22,Male,Divorced,Sales,BDR,2,4251,0,0,0,4,No,22,1,3,2,4,1,3,5,0,2,22,3.1,No
1130,30,Male,Married,Sales,Sales Rep,4,12060,6,3,1,12,Yes,15,5,4,2,1,3,3,1,5,2,21,9.2,Yes
1131,47,Male,Single,Engineering,DevOps Engineer,4,13154,9,5,0,16,Yes,17,2,3,2,3,4,4,7,1,0,12,8.1,No
1132,62,Non-Binary,Married,Engineering,Software Engineer,3,8346,8,3,1,22,No,6,1,3,3,2,4,4,1,5,0,16,4.6,Yes
1133,51,Male,Single,Engineering,DevOps Engineer,1,4025,19,4,12,27,No,8,4,2,1,1,1,4,3,6,1,13,8.9,Yes
1134,26,Male,Married,Sales,BDR,3,9057,2,1,0,3,No,37,5,3,4,4,1,4,4,2,0,16,3.7,No
1135,22,Non-Binary,Divorced,Engineering,Staff Engineer,2,6328,0,0,0,0,Yes,14,3,3,2,1,2,3,8,3,3,23,6.6,Yes
1136,22,Male,Divorced,Engineering,Data Engineer,1,3632,0,0,0,1,No,16,4,3,3,1,1,1,3,6,1,18,4.9,Yes
1137,37,Male,Single,Engineering,Data Engineer,2,4180,7,4,6,15,No,43,5,2,2,2,2,1,8,5,1,21,4.0,No
1138,62,Non-Binary,Married,Operations,Project Manager,2,6523,13,3,6,28,Yes,48,4,3,1,4,3,4,6,3,1,11,7.2,Yes
1139,28,Non-Binary,Married,Product,Product Manager,2,6739,6,0,3,6,No,42,5,4,4,3,1,2,3,3,0,19,4.6,No
1140,41,Female,Single,HR,HR Generalist,3,7891,11,4,5,20,No,12,4,3,4,1,2,4,7,5,0,22,5.2,No
1141,49,Female,Divorced,Sales,BDR,3,6479,7,5,6,14,No,2,3,3,4,2,4,1,3,4,3,22,9.0,No
1142,35,Female,Married,Operations,IT Support,3,9002,10,10,4,12,No,32,4,3,3,2,1,3,1,0,3,17,4.9,No
1143,28,Non-Binary,Married,Marketing,Content Strategist,3,8301,2,0,1,5,Yes,27,3,3,4,3,4,3,6,4,3,20,9.4,No
1144,57,Non-Binary,Single,Sales,Account Executive,1,2450,17,7,0,29,No,47,2,3,4,1,3,2,2,6,0,21,7.4,No
1145,60,Non-Binary,Single,Sales,Account Executive,2,4131,7,4,1,13,Yes,6,5,3,4,2,2,3,7,0,1,11,7.8,Yes
1146,47,Female,Married,Engineering,QA Engineer,3,7505,20,1,15,29,No,40,4,3,3,1,3,2,2,0,3,12,8.4,Yes
1147,48,Male,Married,Sales,BDR,3,6427,11,8,11,13,No,32,2,3,1,3,4,2,1,3,1,24,9.5,Yes
1148,50,Non-Binary,Married,Sales,Sales Manager,4,13200,26,5,23,27,No,32,5,3,4,1,2,1,6,4,1,22,6.9,Yes
1149,49,Non-Binary,Single,HR,HR Generalist,2,6386,15,11,6,28,No,8,2,2,1,3,3,1,0,2,0,14,5.5,No
1150,45,Non-Binary,Divorced,Engineering,Staff Engineer,3,7012,16,10,16,17,No,10,4,4,2,2,2,2,5,6,2,12,7.4,Yes
1151,33,Female,Single,Engineering,Data Engineer,3,8832,5,4,0,6,No,46,2,4,3,4,1,1,8,3,1,20,8.4,No
1152,57,Male,Married,Product,Product Manager,4,8562,8,5,3,33,Yes,34,3,4,1,1,4,3,5,6,3,13,6.9,No
1153,61,Male,Married,Operations,Operations Manager,3,8074,19,5,3,31,No,33,1,2,2,2,2,4,3,3,3,11,5.1,No
1154,40,Female,Single,Engineering,Engineering Manager,3,6596,0,0,0,22,Yes,40,5,4,2,2,1,4,3,1,1,17,7.8,Yes
1155,28,Non-Binary,Single,Operations,Operations Manager,4,9610,5,2,2,6,Yes,45,3,3,3,3,1,3,7,3,2,22,4.0,No
1156,49,Female,Married,Engineering,QA Engineer,3,7874,21,2,10,24,Yes,40,5,3,3,1,2,4,0,2,2,24,3.7,Yes
1157,62,Male,Single,Engineering,Staff Engineer,5,18838,19,1,16,39,Yes,13,3,3,1,3,2,2,0,5,1,14,7.3,Yes
1158,49,Female,Single,Marketing,Brand Manager,3,8564,19,5,5,20,Yes,41,5,4,4,2,1,2,4,1,2,21,3.6,No
1159,33,Non-Binary,Divorced,Engineering,Software Engineer,2,5230,8,3,4,11,Yes,16,3,3,3,3,1,4,6,4,2,22,7.4,Yes
1160,33,Female,Single,Product,Product Analyst,4,9059,4,1,4,11,No,18,2,3,2,1,3,2,8,5,2,20,6.6,Yes
1161,22,Female,Married,Operations,Project Manager,4,9700,0,0,0,2,Yes,3,3,3,1,2,1,1,9,6,2,15,8.5,Yes
1162,39,Non-Binary,Divorced,Sales,BDR,1,3600,9,9,6,18,No,38,3,3,4,4,1,4,0,6,3,20,5.8,Yes
1163,27,Female,Married,Finance,FP&A Manager,4,12776,0,0,0,5,No,27,4,4,4,1,3,1,8,5,3,11,3.7,No
1164,33,Female,Single,Product,Product Analyst,2,6908,3,2,1,7,Yes,21,1,3,4,4,4,2,7,2,2,11,6.7,Yes
1165,57,Female,Single,Marketing,Growth Manager,4,12988,13,1,7,22,No,3,2,3,2,2,3,4,6,5,1,23,8.8,No
1166,37,Male,Married,Finance,Financial Analyst,3,9414,9,9,3,17,No,23,2,1,1,1,1,1,2,3,3,20,7.4,No
1167,40,Non-Binary,Married,Operations,IT Support,1,4031,16,11,4,22,No,31,1,4,4,4,3,4,2,0,1,22,6.0,No
1168,62,Non-Binary,Single,Engineering,QA Engineer,2,5526,19,8,12,40,No,10,2,3,2,4,4,1,7,5,0,18,4.5,No
1169,44,Female,Married,Finance,FP&A Manager,2,5284,14,7,14,22,No,21,1,3,2,4,4,3,7,6,2,20,5.5,No
1170,54,Female,Single,Engineering,Senior Engineer,4,11524,22,10,4,34,No,16,4,3,4,4,4,3,0,2,1,11,7.9,No
1171,41,Male,Divorced,Sales,BDR,2,4599,19,14,11,20,Yes,4,5,3,3,1,1,3,0,6,3,16,7.9,Yes
1172,40,Female,Married,HR,Recruiter,1,3345,8,5,3,11,No,22,2,4,3,2,4,4,0,5,0,24,7.3,No
1173,58,Non-Binary,Married,Engineering,Software Engineer,4,8359,23,2,2,36,Yes,5,1,3,3,4,3,1,1,4,0,21,6.8,No
1174,39,Male,Divorced,Sales,BDR,3,7403,12,6,1,18,Yes,33,4,3,4,3,4,4,6,5,3,19,5.8,No
1175,30,Non-Binary,Single,Marketing,Marketing Analyst,3,10400,5,3,2,9,No,46,2,4,1,2,1,2,9,5,1,18,6.4,No
1176,52,Male,Married,Engineering,Software Engineer,2,5605,21,7,19,22,Yes,14,1,3,2,4,1,3,7,2,3,24,3.4,Yes
1177,54,Female,Divorced,Sales,Account Executive,2,5365,10,2,4,18,No,19,1,1,2,2,2,4,3,6,2,12,3.0,No
1178,53,Non-Binary,Single,HR,Compensation Analyst,2,4611,15,9,3,15,No,10,3,3,3,2,3,4,5,4,0,16,3.5,No
1179,29,Non-Binary,Married,Marketing,Growth Manager,3,9945,7,5,5,7,No,11,5,4,1,3,3,1,6,3,2,23,8.3,No
1180,28,Non-Binary,Single,Engineering,Senior Engineer,4,11194,4,1,2,9,No,4,2,4,1,1,3,4,3,2,1,22,6.6,No
1181,28,Male,Divorced,Finance,Accountant,4,11445,5,4,2,10,No,7,2,2,2,3,2,4,3,2,0,12,9.4,No
1182,43,Male,Single,Product,UX Designer,1,2752,20,11,11,20,Yes,20,3,1,1,4,1,1,0,4,3,16,5.1,Yes
1183,51,Female,Single,Engineering,Data Engineer,2,6123,13,11,13,30,Yes,48,2,3,3,1,2,4,9,6,2,16,5.1,Yes
1184,28,Male,Single,Product,Product Manager,4,13506,0,0,0,0,No,49,5,3,4,2,3,2,1,3,1,17,7.5,No
1185,62,Non-Binary,Married,Operations,IT Support,3,10175,25,15,11,29,No,2,5,2,4,3,4,1,0,0,2,20,8.4,No
1186,30,Non-Binary,Divorced,Marketing,Growth Manager,2,6110,8,7,0,11,Yes,18,5,3,1,4,2,3,3,4,3,12,3.3,Yes
1187,24,Female,Single,Engineering,Staff Engineer,2,6740,1,0,0,3,No,36,1,2,4,2,3,1,6,6,2,24,3.1,No
1188,47,Non-Binary,Divorced,Sales,BDR,5,11549,22,19,10,27,No,28,4,4,3,3,2,1,1,3,2,21,8.7,No
1189,57,Female,Divorced,Product,UX Designer,1,3025,15,14,12,16,No,27,2,4,2,2,1,1,1,6,1,19,3.5,No
1190,39,Male,Single,Operations,Project Manager,4,8477,14,14,14,19,No,8,3,4,1,3,2,2,9,2,2,12,4.4,No
1191,58,Male,Divorced,HR,HR Manager,2,4700,23,1,11,36,No,31,2,3,2,3,2,2,6,3,0,23,6.8,No
1192,55,Non-Binary,Divorced,Finance,FP&A Manager,4,10279,23,13,10,31,No,43,2,4,2,2,2,1,1,4,1,13,5.4,No
1193,54,Female,Divorced,Engineering,Engineering Manager,4,12364,10,6,8,25,No,33,1,3,4,4,3,3,8,1,3,15,6.2,No
1194,27,Non-Binary,Married,Sales,BDR,2,4243,1,1,0,3,No,33,5,3,3,4,3,1,1,5,2,19,7.4,No
1195,42,Female,Married,Operations,IT Support,2,5273,3,0,3,5,Yes,50,3,4,3,4,3,1,9,3,3,19,7.0,No
1196,25,Male,Divorced,Engineering,QA Engineer,1,2509,1,1,0,3,Yes,37,4,3,2,2,2,3,2,1,2,23,8.4,Yes
1197,60,Non-Binary,Single,HR,HR Manager,3,7845,5,3,3,10,Yes,41,5,4,3,3,1,2,3,2,0,12,5.8,No
1198,37,Female,Married,Engineering,Senior Engineer,2,5200,11,8,6,15,No,27,1,3,1,2,4,1,9,3,3,24,9.0,Yes
1199,30,Female,Divorced,HR,Compensation Analyst,3,8831,7,2,0,11,No,5,1,3,4,2,3,4,7,5,1,23,9.0,No
1200,44,Female,Married,HR,Recruiter,5,13027,10,10,10,20,Yes,36,2,2,1,2,4,2,6,2,1,20,7.4,Yes
1201,47,Non-Binary,Divorced,Sales,Sales Manager,2,6493,0,0,0,18,No,7,5,3,1,4,4,3,5,0,1,20,7.3,No
1202,60,Male,Divorced,Engineering,Software Engineer,3,6927,24,5,10,31,Yes,34,3,3,3,4,3,4,7,3,2,17,7.0,No
1203,45,Female,Single,Sales,Account Executive,2,4789,10,4,9,23,No,35,4,3,2,1,3,4,9,1,1,22,7.2,Yes
1204,37,Male,Divorced,Sales,Account Executive,2,4631,9,1,5,9,No,8,1,4,4,3,4,4,3,6,2,20,3.8,No
1205,38,Male,Single,Engineering,Software Engineer,4,10114,15,4,5,17,Yes,18,4,3,3,4,3,3,7,1,2,13,5.6,Yes
1206,44,Non-Binary,Single,Engineering,Staff Engineer,5,15282,17,0,11,23,No,26,1,2,4,3,1,2,6,1,1,14,5.4,No
1207,41,Male,Married,Marketing,Growth Manager,2,4754,0,0,0,23,No,32,5,3,4,2,3,1,8,2,2,20,7.1,No
1208,40,Female,Single,Engineering,QA Engineer,1,2466,11,11,6,11,No,5,4,3,2,1,1,1,7,5,0,17,7.0,Yes
1209,53,Non-Binary,Single,HR,HR Manager,3,10248,17,13,5,20,Yes,48,3,3,1,2,4,4,6,5,1,16,5.6,No
1210,45,Male,Divorced,HR,Compensation Analyst,5,16192,21,11,16,25,Yes,14,3,4,1,2,2,3,1,6,1,20,6.0,Yes
1211,41,Non-Binary,Single,Engineering,Software Engineer,3,7393,5,3,5,15,No,31,5,3,4,1,3,1,3,5,0,21,5.6,Yes
1212,62,Female,Single,Product,UX Designer,4,11364,13,13,5,39,Yes,16,4,4,1,3,1,2,8,6,3,17,6.3,No
1213,30,Female,Single,Engineering,Data Engineer,1,2874,3,1,0,4,No,38,4,4,3,2,3,3,6,6,2,18,8.6,No
1214,45,Male,Single,Marketing,Growth Manager,2,5124,22,6,5,26,No,7,5,3,3,3,1,2,6,3,1,19,4.9,No
